Credit_Score,Debt,Income,Loan_Amount,Account_Age,Years_Employed,Num_Bank_Accounts,Num_Credit_Cards,Gender,Married,Education_Level,Employment_Type,City,Housing_Status,Citizenship,Customer_ID,Zip_Code,Random_Code,Dependents,Credit_Cards_Limit,Approved
803,325764,549678,151725,26,4,8,5,Female,Yes,PhD,Government,Lahore,Family,By Birth,107722,73997,190120,1,356120,0
573,351734,610230,108489,26,6,3,6,Female,No,High School,Private,Lahore,Family,By Other Means,107723,93198,650075,2,67258,0
507,-346268,597780,25674,18,37,1,6,Male,Yes,High School,Government,Lahore,Own,By Birth,107724,21248,585318,4,389633,1
423,306734,462433,247875,2,37,1,2,Male,No,Bachelor,Self-employed,Lahore,Own,By Other Means,107725,90170,535189,4,138657,0
309,362340,211405,222134,8,30,7,5,Male,Yes,High School,Government,Islamabad,Family,By Other Means,107726,36105,175358,2,359376,0
628,72554,393617,47345,6,3,1,6,Male,No,PhD,Government,Lahore,Rent,By Other Means,107727,34626,207675,1,63541,0
486,117781,104104,44920,1,12,3,2,Male,Yes,Bachelor,Government,Lahore,Family,By Other Means,107728,72515,930897,2,132829,0
842,973,620257,168686,8,14,5,7,Male,Yes,Master,Private,Multan,Mortgage,By Other Means,107729,68188,410389,1,150373,1
359,249784,770273,23968,23,39,5,7,Male,Yes,Master,Private,Karachi,Mortgage,By Other Means,107730,80850,528470,1,108689,1
741,240210,404583,88521,5,12,4,1,Male,Yes,PhD,Private,Karachi,Mortgage,By Other Means,107731,86740,832453,0,411027,0
516,320930,592769,117102,5,25,8,4,Male,No,PhD,Government,Islamabad,Own,By Other Means,107732,93684,277282,0,458197,0
301,104919,225729,124630,27,18,3,3,Male,Yes,High School,Private,Lahore,Own,By Other Means,107733,16007,418200,4,396079,0
835,37097,572900,59850,15,0,8,4,Female,No,Bachelor,Private,Lahore,Rent,By Birth,107734,45724,916875,4,63529,1
655,121403,107743,198220,1,12,6,3,Female,Yes,Bachelor,Private,Karachi,Rent,By Other Means,107735,76550,270708,4,154460,0
464,296389,299708,196733,28,24,4,7,Male,No,Bachelor,Self-employed,Lahore,Own,By Birth,107736,51740,494634,0,340628,0
390,196283,279005,22191,15,19,3,3,Male,No,PhD,Self-employed,Multan,Own,By Other Means,107737,92075,804358,0,218290,0
466,54841,592891,114155,2,40,2,7,Male,Yes,Master,Government,Lahore,Rent,By Birth,107738,38792,392605,2,400514,1
506,25346,479853,127033,21,22,6,4,Female,Yes,High School,Government,Lahore,Mortgage,By Other Means,107739,71742,270605,4,153911,0
581,105633,675873,111610,29,23,1,5,Male,Yes,Master,Private,Karachi,Own,By Other Means,107740,81083,672980,2,400388,0
364,71980,740375,122415,15,40,8,0,Female,No,Bachelor,Self-employed,Karachi,Family,By Birth,107741,75982,398714,2,232144,1
815,90417,293468,247294,11,38,5,2,Female,No,Master,Government,Lahore,Rent,By Birth,107742,31956,137666,0,271211,1
456,339086,559779,102444,2,39,7,0,Male,Yes,High School,Government,Lahore,Own,By Other Means,107743,24627,635030,2,369483,0
605,367291,361373,195682,10,29,7,2,Female,Yes,High School,Private,Lahore,Mortgage,By Birth,107744,81212,930623,0,444453,0
694,353119,232531,50252,10,33,6,0,Male,No,High School,Self-employed,Lahore,Mortgage,By Other Means,107745,89983,697782,0,388252,1
373,268116,54600,99608,22,9,5,4,Male,No,Bachelor,Self-employed,Islamabad,Rent,By Other Means,107746,88972,655108,0,75919,0
486,310207,608467,148165,29,40,2,7,Female,Yes,Master,Government,Karachi,Own,By Other Means,107747,60872,356002,3,129212,1
636,130017,278590,78701,15,0,3,4,Female,Yes,PhD,Private,Multan,Own,By Birth,107748,18022,506261,0,249878,0
539,319199,538298,118388,4,11,3,3,Female,Yes,Bachelor,Government,Islamabad,Rent,By Other Means,107749,12689,704553,4,82795,0
832,234481,194130,245296,19,28,5,1,Female,No,High School,Private,Islamabad,Own,By Other Means,107750,24439,642520,1,386639,0
440,142003,150047,248703,7,10,2,4,Male,No,,Self-employed,Islamabad,Family,By Other Means,107751,30510,758168,2,110494,0
564,138774,555646,91091,10,40,1,7,Female,No,Bachelor,Government,Islamabad,Mortgage,By Other Means,107752,82529,617883,4,352591,1
438,84834,91343,31025,10,16,4,2,Female,Yes,High School,Private,Lahore,Mortgage,By Other Means,107753,82174,733333,0,171625,0
758,319594,265258,214182,17,19,3,3,Male,No,Master,Private,Lahore,Mortgage,By Birth,107754,95718,540982,4,187931,0
369,228648,570791,170408,18,37,3,2,Female,Yes,PhD,Private,Multan,Family,By Birth,107755,56159,498246,4,385734,0
684,65252,72268,96434,9,5,6,0,Female,Yes,High School,Government,Multan,Mortgage,By Other Means,107756,12072,453220,4,381372,0
497,-46904,173306,30436,27,19,9,1,Male,Yes,PhD,Government,Lahore,Family,By Other Means,107757,95026,360986,3,195957,0
504,52320,227687,47690,3,9,2,4,Male,Yes,Master,Government,Lahore,Own,By Other Means,107758,98174,396685,1,400359,0
730,293144,483095,224429,27,9,5,0,Female,No,PhD,Self-employed,Karachi,Family,By Birth,107759,52709,428234,3,477203,1
624,95341,483380,206512,9,30,2,3,Female,No,Master,Private,Multan,Mortgage,By Other Means,107760,87601,972359,0,202885,0
741,258596,108104,237309,13,25,6,2,Male,Yes,High School,Private,Karachi,Mortgage,By Birth,107761,61372,790370,4,100335,0
587,264743,310250,164166,5,16,1,5,Female,No,PhD,Private,Multan,Mortgage,By Birth,107762,92454,910021,1,385724,0
525,349780,749877,199471,30,13,1,6,Female,No,Master,Private,Lahore,Mortgage,By Birth,107763,54905,863819,4,107221,0
363,227117,513467,9509,4,4,9,1,Female,Yes,Master,Self-employed,Multan,Family,By Other Means,107764,30041,131491,0,52689,0
797,215791,743138,206134,14,2,5,4,Female,No,High School,Private,Lahore,Family,By Other Means,107765,27167,321239,2,68660,1
359,187237,602726,43677,4,19,9,7,Female,No,High School,Self-employed,Lahore,Rent,By Other Means,107766,56773,445354,2,478988,0
696,189927,330541,190573,22,14,8,2,Female,No,High School,Government,Lahore,Rent,By Other Means,107767,99438,721706,1,346277,1
556,234849,725870,172007,23,2,9,4,Female,Yes,PhD,Government,Lahore,Family,By Birth,107768,95571,385882,4,173172,0
538,18,449640,80646,5,2,9,4,Female,Yes,Bachelor,Private,Karachi,Own,By Birth,107769,90366,647247,4,128191,0
337,131930,333419,127294,30,22,8,7,Male,No,High School,Government,Karachi,Mortgage,By Other Means,107770,10397,740402,4,94742,0
324,333060,598322,235716,29,8,3,2,Female,Yes,PhD,Private,Lahore,Family,By Other Means,107771,37758,803235,2,405767,0
709,166872,743738,127697,18,10,7,4,Male,No,High School,Self-employed,Karachi,Rent,By Other Means,107772,55433,570239,3,130161,1
760,381337,691377,72050,19,40,4,3,Male,Yes,PhD,Government,Karachi,Own,By Other Means,107773,69689,292542,2,421143,1
716,58770,99372,153867,29,12,8,1,Female,No,Master,Government,Multan,Family,By Other Means,107774,17149,502540,4,58540,0
656,215523,99722,98148,16,7,7,0,Female,Yes,Master,Self-employed,Islamabad,Mortgage,By Other Means,107775,23506,439747,2,337205,0
682,236847,578720,45492,13,21,9,1,Male,No,Master,Self-employed,Lahore,Mortgage,By Other Means,107776,48577,796882,3,489740,1
457,299631,435973,140239,10,37,8,0,Female,Yes,Bachelor,Self-employed,Lahore,Mortgage,By Other Means,107777,83491,389233,2,390052,0
732,144015,329332,87942,13,26,3,3,Male,Yes,PhD,Private,Multan,Mortgage,By Birth,107778,77283,231836,3,229325,1
347,102342,575404,99739,4,25,5,1,Male,Yes,Bachelor,Private,Karachi,Family,By Other Means,107779,20804,198353,2,341002,0
627,61457,449932,244854,12,22,3,3,Female,No,High School,Government,Multan,Own,By Other Means,107780,71849,625110,0,79813,0
732,280980,340882,187982,30,38,9,2,Female,No,Master,Government,Karachi,Rent,By Other Means,107781,46882,140160,2,73751,1
730,363294,154706,99784,11,30,1,0,Male,Yes,Master,Self-employed,Multan,Rent,By Birth,107782,30852,557858,0,303885,0
355,273538,593654,115267,25,28,7,2,Female,No,Master,Private,Karachi,Family,By Birth,107783,83662,212325,3,158590,0
567,334302,409078,145376,23,0,9,2,Female,No,Bachelor,Self-employed,Karachi,Mortgage,By Birth,107784,51070,904202,0,149381,0
368,386804,40856,64289,18,9,3,1,Male,Yes,High School,Self-employed,Multan,Rent,By Birth,107785,27249,918770,3,466118,0
748,-110599,743355,9808,9,3,7,4,Female,No,Bachelor,Private,Lahore,Family,By Other Means,107786,99883,115616,1,186954,1
556,287424,777370,98991,12,30,7,6,Female,Yes,Master,Government,Multan,Family,By Other Means,107787,12351,164428,1,89061,1
789,124221,510271,79369,14,3,2,4,Male,No,Bachelor,Government,Karachi,Family,By Other Means,107788,52679,233730,3,418206,1
348,249222,604903,36897,19,28,5,3,Female,No,High School,Government,Karachi,Family,By Other Means,107789,49344,746560,2,467446,0
615,77318,365270,110037,12,8,7,1,Female,Yes,High School,Government,Lahore,Mortgage,By Other Means,107790,42205,495848,0,92062,0
712,394375,94137,212037,3,14,2,2,Male,No,Master,Government,Karachi,Own,By Other Means,107791,32517,369001,4,401720,0
733,332306,544636,140979,21,40,2,7,Female,Yes,Bachelor,Private,Multan,Family,By Other Means,107792,91037,885761,2,434799,1
301,314856,580707,82214,8,2,6,7,Female,No,Master,Private,Islamabad,Own,By Birth,107793,50818,385172,0,272170,0
444,260784,416094,73761,25,14,2,5,Male,No,Master,Self-employed,Lahore,Mortgage,By Other Means,107794,75692,382766,3,437961,0
665,371722,123053,137086,18,10,1,7,Male,No,High School,Government,Multan,Family,By Birth,107795,89226,250245,3,407790,0
719,178728,195101,77304,19,5,3,3,Female,No,Master,Government,Karachi,Mortgage,By Birth,107796,21168,344196,3,351775,0
743,137661,499130,108762,21,6,1,2,Female,Yes,Master,Private,Karachi,Own,By Other Means,107797,87417,282807,2,409231,0
733,310385,738574,203629,21,3,6,3,Female,Yes,High School,Self-employed,Lahore,Own,By Other Means,107798,59626,150020,2,322665,0
356,255667,216610,187900,6,20,4,5,Male,No,Bachelor,Private,Multan,Family,By Other Means,107799,95113,235997,0,327361,0
477,23233,266877,63884,14,0,2,7,Female,No,Bachelor,Private,Karachi,Mortgage,By Other Means,107800,68842,642036,1,51030,0
592,166083,307802,245504,16,22,7,0,Female,Yes,Bachelor,Government,Multan,Own,By Birth,107801,83444,673216,3,473485,0
345,270321,393142,237482,13,12,7,7,Male,No,High School,Private,Multan,Own,By Other Means,107802,89437,883710,2,211788,0
469,165600,362033,243351,13,27,8,3,Female,Yes,Master,Private,Islamabad,Mortgage,By Other Means,107803,54162,907230,4,478393,0
570,114506,742413,79398,8,28,7,7,Male,Yes,Bachelor,Government,Multan,Rent,By Birth,107804,30153,200885,1,193871,1
716,234818,205070,114265,15,17,1,3,Male,No,High School,Government,Islamabad,Mortgage,By Birth,107805,35492,274454,0,274015,0
438,61351,259463,245141,1,22,3,2,Female,Yes,PhD,Government,Lahore,Family,By Birth,107806,57917,410004,3,88334,0
546,354052,145513,204192,13,27,1,6,Male,No,Bachelor,Government,Islamabad,Rent,By Birth,107807,62221,856882,1,192274,0
447,51827,491927,9942,3,8,2,4,Male,Yes,Bachelor,Private,Multan,Family,By Other Means,107808,77172,342442,4,302558,0
529,80501,464747,67681,2,5,1,2,Male,No,Bachelor,Private,Lahore,Own,By Birth,107809,60599,382636,2,354642,0
673,68772,668180,235653,2,15,9,1,Male,No,Master,Government,Islamabad,Family,By Birth,107810,94549,692813,1,222835,1
379,15611,335560,106347,10,36,7,2,Male,Yes,PhD,Private,Lahore,Mortgage,By Birth,107811,17617,187406,2,96907,0
364,153354,268583,12370,4,0,9,6,Female,Yes,,Private,Karachi,Own,By Birth,107812,75534,545362,2,128868,0
387,303147,168304,180204,15,21,8,6,Male,Yes,Bachelor,Self-employed,Multan,Family,By Other Means,107813,61845,281054,2,123970,0
387,212437,603336,149744,22,22,2,5,Male,Yes,Bachelor,Self-employed,Karachi,Mortgage,By Birth,107814,63622,548758,2,470178,0
503,250036,736797,189006,28,20,1,4,Female,No,High School,Self-employed,Lahore,Mortgage,By Birth,107815,19914,562997,4,198555,1
681,142412,593645,61209,27,30,5,7,Male,No,High School,Private,Islamabad,Mortgage,By Other Means,107816,30262,497845,2,410089,1
775,-358773,701828,78905,22,37,7,1,Female,Yes,High School,Government,Lahore,Rent,By Birth,107817,31962,411554,3,481937,1
838,348787,217128,144539,29,27,2,5,Male,Yes,High School,Private,Karachi,Rent,By Birth,107818,60756,222292,4,203399,0
513,-336828,269336,163007,29,26,4,6,Female,No,PhD,Self-employed,Multan,Family,By Birth,107819,76099,673207,4,400392,0
373,370754,565785,51721,22,38,7,6,Female,No,High School,Private,Lahore,Mortgage,By Birth,107820,86837,988024,0,458787,0
360,382476,505679,90401,18,12,9,4,Female,Yes,Master,Self-employed,Karachi,Family,By Birth,107821,30038,512140,2,463852,0
842,83035,26258,198302,8,31,6,6,Female,No,High School,Government,Lahore,Own,By Other Means,107822,73441,455409,1,103595,1
518,280309,338103,16551,21,6,7,1,Male,Yes,Bachelor,Government,Lahore,Rent,By Birth,107823,26568,423503,4,418801,0
311,109322,579190,190996,10,32,8,6,Male,No,Master,Government,Multan,Rent,By Other Means,107824,17971,249298,0,309129,0
714,54515,559742,184724,11,12,8,2,Male,No,Bachelor,Government,Islamabad,Mortgage,By Birth,107825,17134,934331,1,152269,1
331,221524,57606,47384,26,31,9,4,Male,No,Master,Self-employed,Karachi,Mortgage,By Birth,107826,13377,119110,1,164982,0
459,109446,464843,59488,25,6,2,5,Female,No,High School,Self-employed,Lahore,Mortgage,By Other Means,107827,36439,113641,4,302034,0
536,30480,337113,101953,26,11,7,5,Male,No,Master,Self-employed,Multan,Own,By Other Means,107828,18487,633246,1,250617,1
480,183599,106465,184669,7,39,2,7,Female,No,Bachelor,Private,Lahore,Mortgage,By Other Means,107829,96055,648697,2,384755,0
640,-59789,502929,189346,13,14,7,7,Male,No,PhD,Self-employed,Islamabad,Rent,By Birth,107830,72683,209923,2,305222,1
757,182974,355823,122648,30,20,9,4,Female,Yes,Master,Government,Multan,Own,By Other Means,107831,25379,170103,1,220274,1
379,32191,109628,143969,29,11,4,5,Male,No,Master,Self-employed,Multan,Rent,By Birth,107832,49894,739635,2,408743,0
772,59488,400929,204077,16,12,5,5,Male,No,High School,Self-employed,Lahore,Own,By Other Means,107833,30731,330126,2,253293,1
411,206154,795245,229269,19,39,5,6,Male,Yes,Bachelor,Private,Multan,Rent,By Other Means,107834,97446,137795,4,228255,1
591,167116,33635,52604,14,38,2,0,Male,Yes,PhD,Private,Lahore,Family,By Other Means,107835,13664,808246,0,254202,0
682,180672,620806,234005,14,1,3,0,Male,Yes,Master,Private,Multan,Family,By Other Means,107836,20278,603448,1,404797,0
316,349601,33409,44819,22,28,1,3,Male,No,Bachelor,Private,Lahore,Family,By Birth,107837,77678,178572,2,91394,0
792,179848,199828,113868,11,28,3,7,Male,Yes,Master,Self-employed,Multan,Family,By Other Means,107838,42583,489127,3,111255,1
630,364620,38541,123756,8,35,5,6,Female,No,PhD,Self-employed,Islamabad,Family,By Other Means,107839,47170,671061,0,483064,0
785,74525,78022,223435,11,37,9,7,Male,Yes,Bachelor,Government,Islamabad,Rent,By Other Means,107840,32036,174501,3,89502,1
705,314792,89064,145854,18,6,1,0,Female,Yes,PhD,Government,Islamabad,Mortgage,By Birth,107841,39683,625791,1,276312,0
416,13740,187399,35398,11,29,6,4,Female,No,Bachelor,Private,Lahore,Family,By Other Means,107842,94025,581336,4,57333,0
414,357860,241126,58532,10,22,2,3,Female,Yes,Bachelor,Self-employed,Lahore,Rent,By Birth,107843,26305,426471,4,133100,0
848,144174,44946,30688,27,27,6,2,Female,No,High School,Government,Lahore,Rent,By Birth,107844,22310,296256,0,189047,1
846,211965,641904,161716,5,22,6,6,Male,No,High School,Self-employed,Islamabad,Family,By Birth,107845,81286,676065,1,187613,1
635,391821,149622,217611,7,35,1,3,Female,No,Bachelor,Self-employed,Multan,Family,By Other Means,107846,33849,857943,2,327677,0
635,113917,519658,236921,10,28,5,5,Female,No,Bachelor,Self-employed,Lahore,Own,By Other Means,107847,51257,228194,1,131628,1
446,101630,385589,176505,2,3,2,1,Female,No,High School,Self-employed,Lahore,Own,By Other Means,107848,84587,695017,4,495613,0
421,25221,6715680,156105,15,19,1,7,Female,Yes,Master,Private,Lahore,Mortgage,By Other Means,107849,83114,877412,3,126365,0
380,63265,397755,187038,5,4,9,6,Male,Yes,Bachelor,Government,Multan,Family,By Other Means,107850,89967,191053,2,128196,0
674,719,566063,139979,8,10,6,7,Male,Yes,PhD,Self-employed,Lahore,Mortgage,By Other Means,107851,73635,139920,3,270227,1
362,214514,240649,172571,8,1,1,3,Male,Yes,Bachelor,Self-employed,Karachi,Own,By Other Means,107852,51661,649280,3,346933,0
803,132141,464861,228376,5,40,9,0,Female,Yes,High School,Self-employed,Multan,Mortgage,By Other Means,107853,62393,306126,3,245750,1
748,54714,448963,216891,4,23,9,6,Female,No,Master,Government,Islamabad,Rent,By Other Means,107854,41102,563161,2,224586,1
727,-73285,718645,78221,0,32,7,6,Male,No,Bachelor,Private,Multan,Family,By Other Means,107855,95569,951925,4,448515,1
726,275079,526087,144345,2,21,9,2,Male,No,Bachelor,Private,Lahore,Family,By Other Means,107856,18752,132323,4,165361,1
720,381506,429320,198491,30,5,1,7,Female,No,Bachelor,Self-employed,Lahore,Mortgage,By Other Means,107857,18142,798487,0,139104,0
621,-44035,34927,49666,2,23,3,1,Female,No,Bachelor,Self-employed,Islamabad,Own,By Other Means,107858,64618,999090,3,268227,0
465,388831,155593,149550,11,28,8,3,Female,Yes,PhD,Private,Lahore,Mortgage,By Birth,107859,60827,581993,3,215580,0
760,358400,326230,100980,3,31,3,2,Female,No,PhD,,Lahore,Rent,By Birth,107860,76805,406818,0,381085,1
758,280684,165352,212976,20,29,8,0,Male,No,PhD,Self-employed,Lahore,Mortgage,By Birth,107861,12087,885031,2,180771,0
488,73480,83266,80553,15,40,3,6,Female,No,High School,Government,Karachi,Rent,By Birth,107862,14987,822385,0,411539,1
763,310846,181825,249199,10,2,4,2,Male,No,Master,Private,Karachi,Rent,By Other Means,107863,26891,299553,1,189642,0
678,78283,202600,125557,7,24,4,2,Male,Yes,PhD,Self-employed,Islamabad,Own,By Birth,107864,25811,708358,2,163463,0
301,207113,526700,116925,28,27,5,7,Male,Yes,PhD,Self-employed,Islamabad,Mortgage,By Birth,107865,96015,868457,1,166029,0
663,242825,462821,101215,26,14,4,1,Female,Yes,PhD,Government,Multan,Mortgage,By Other Means,107866,38201,344179,1,307534,0
371,146293,639259,13273,8,16,7,4,Male,No,Master,Government,Lahore,Mortgage,By Birth,107867,90619,319635,3,98912,0
726,316925,179149,54245,27,1,4,0,Female,Yes,Bachelor,Government,Multan,Rent,By Birth,107868,94188,427517,2,288746,0
469,7087,269307,95106,29,26,1,1,Female,No,Master,Self-employed,Lahore,Rent,By Other Means,107869,27685,802168,0,197328,0
504,284933,742044,182472,13,35,5,1,Female,No,PhD,Private,Multan,Mortgage,By Other Means,107870,40808,264621,4,222432,1
636,133271,450561,234718,22,13,8,1,Male,Yes,Master,Private,Lahore,Rent,By Birth,107871,53399,726505,3,104836,0
771,178388,724633,44708,28,31,6,4,Male,No,PhD,Private,Multan,Mortgage,By Birth,107872,49513,839469,4,118157,1
494,349417,433218,37552,25,11,4,4,Male,No,Master,Government,Lahore,Mortgage,By Birth,107873,28491,722280,3,322274,0
574,115310,330584,187632,21,22,4,6,Female,Yes,Bachelor,Government,Karachi,Mortgage,By Birth,107874,88280,207639,1,266867,0
306,147816,777386,31430,14,15,1,3,Male,Yes,Master,Private,Lahore,Rent,By Other Means,107875,59596,170418,4,497257,0
477,186589,210588,164647,18,1,1,3,Male,Yes,Master,Self-employed,Islamabad,Family,By Other Means,107876,27123,211077,2,457313,0
541,-98231,615754,63433,8,6,3,7,Female,Yes,PhD,Private,Islamabad,Mortgage,By Birth,107877,97152,785076,2,281117,0
502,179937,141411,54775,25,20,4,0,Male,Yes,Bachelor,Government,Multan,Mortgage,By Other Means,107878,38400,829397,2,155540,0
842,208267,598253,235243,16,30,4,5,Male,Yes,PhD,Government,Multan,Own,By Other Means,107879,48197,124379,2,428916,1
